pct_contractile_area,pct_contractile_area_norm,ehat_norm,group,days_post_btx
0.469351285295699,0.5858993631628123,0.4141006368371877,G7,7
0.469351285295699,0.5858993631628123,0.4141006368371877,G7,7
0.28721982,0.3183178817155095,0.6816821182844905,G7,7
0.16437368,0.13783642521421477,0.8621635747857852,G7,7
0.41214381000000005,0.5018520462171633,0.4981479537828367,G7,7
0.54422479,0.6959010220052374,0.3040989779947626,G7,7
0.56556995,0.7272606200036211,0.2727393799963789,G7,7
0.37822653,0.4520219083311683,0.5479780916688317,G7,7
0.4693512852956992,0.5858993631628127,0.41410063683718734,G7,7
0.4693512852956992,0.5858993631628127,0.41410063683718734,G7,7
0.4693512852956992,0.5858993631628127,0.41410063683718734,G7,7
0.4693512852956992,0.5858993631628127,0.41410063683718734,G7,7
